DATE,Analysed,Reference,vals,HOM
2018-01-27,1039800.4956225194,1142840.3860012777,-103039.89037875831,1039800.4956225194
2018-01-28,192167.31849420443,310523.58897675574,-118356.2704825513,192167.31849420443
2018-01-29,-300764.7831762992,813076.1344290739,-1113840.917605373,-300764.7831762992
2018-01-30,466160.28442371264,64664.324677720666,401495.959745992,466160.28442371264
2018-01-31,1457410.9943205155,601898.9528364092,855512.0414841063,1457410.9943205155
2018-02-01,262148.13716161624,246070.4211999327,16077.715961683542,262148.13716161624
2018-02-02,-842393.9396640025,-269747.9266694635,-572646.012994539,-842393.9396640025
2018-02-03,-80481.16110455617,-105725.38334013522,25244.222235579044,-80481.16110455617
2018-02-04,99696.00247347727,76169.04826880991,23526.95420466736,99696.00247347727
2018-02-05,-2414296.1584185325,-314625.0211173445,-2099671.137301188,-2414296.1584185325
2018-02-06,1128816.2728670873,1383618.7396388203,-254802.46677173302,1128816.2728670873
2018-02-07,-161996.32927929983,295439.21279675234,-457435.54207605217,-161996.32927929983
2018-02-08,-1010913.622802373,489554.2246312052,-1500467.8474335782,-1010913.622802373
2018-02-09,-497901.6447166167,-445046.4507857412,-52855.19393087551,-497901.6447166167
2018-02-10,-1482844.367562171,1001086.5820419043,-2483930.9496040754,-1482844.367562171
2018-02-11,532427.0451034345,-278814.55618964136,811241.6012930758,532427.0451034345
2018-02-12,-1829029.5701814853,-583658.7310896069,-1245370.8390918784,-1829029.5701814853
2018-02-13,-804992.5747250281,1195189.9653168116,-2000182.5400418397,-804992.5747250281
2018-02-14,-1092685.3438178264,275884.18086428195,-1368569.5246821083,-1092685.3438178264
2018-02-15,-187546.03375422582,893486.6681518108,-1081032.7019060366,-187546.03375422582
2018-02-16,-2095259.8262997828,1160767.7560728937,-3256027.5823726766,-2095259.8262997828
2018-02-17,-830159.151386138,-166439.4849095801,-663719.666476558,-830159.151386138
2018-02-18,-100528.32681524381,755883.1249641627,-856411.4517794065,-100528.32681524381
2018-02-19,-1348877.7880772315,685585.4882939011,-2034463.2763711326,-1348877.7880772315
2018-02-20,329883.788219098,1031512.9735571649,-701629.1853380669,329883.788219098
2018-02-21,1820007.2186614312,1221859.821710661,598147.3969507702,1820007.2186614312
2018-02-22,-181370.85753404722,-127731.55390273035,-53639.30363131687,-181370.85753404722
2018-02-23,-1995121.0396856032,8492.770339146256,-2003613.8100247495,-1995121.0396856032
2018-02-24,1919021.442248229,1018156.5659478754,900864.8763003536,1919021.442248229
2018-02-25,1193447.2034212388,141286.3024696568,1052160.900951582,1193447.2034212388
2018-02-26,976592.5293036737,861277.877790466,115314.6515132077,976592.5293036737
2018-02-27,-885925.6227444373,-1055838.7117407173,169913.08899627998,-885925.6227444373
2018-02-28,1386149.947149638,-876932.0658329576,2263082.0129825957,1386149.947149638
2018-03-01,3780670.4261862077,-215634.70200239122,3996305.128188599,3780670.4261862077
2018-03-02,-1678577.0613445006,1814854.000461921,-3493431.0618064217,-1678577.0613445006
2018-03-03,430852.35829747096,463210.4038020354,-32358.04550456442,430852.35829747096
2018-03-04,315499.8949593343,977732.3479170948,-662232.4529577605,315499.8949593343
2018-03-05,1093146.0095046796,881374.3258436285,211771.6836610511,1093146.0095046796
2018-03-06,61112.60528219119,932072.9310599416,-870960.3257777505,61112.60528219119
2018-03-07,889270.1052678861,392050.58444811404,497219.52081977203,889270.1052678861
2018-03-08,55847.03693759814,421946.8507512957,-366099.81381369755,55847.03693759814
2018-03-09,-713983.8924382888,372631.76352740824,-1086615.655965697,-713983.8924382888
2018-03-10,-488986.97618496045,553283.6388666779,-1042270.6150516383,-488986.97618496045
2018-03-11,1493114.275226716,1214010.8055647817,279103.4696619343,1493114.275226716
2018-03-12,-2440172.2021409236,397465.5078981798,-2837637.7100391034,-2440172.2021409236
2018-03-13,1549543.621704463,1744015.3978072554,-194471.77610279247,1549543.621704463
2018-03-14,1000326.0379382409,32559.70496802032,967766.3329702206,1000326.0379382409
2018-03-15,1667192.085038785,1453804.5814718157,213387.5035669692,1667192.085038785
2018-03-16,2121084.3701611795,675271.7229445428,1445812.6472166367,2121084.3701611795
2018-03-17,193013.19689524546,830614.8107390553,-637601.6138438098,193013.19689524546
2018-03-18,1986613.3175212182,2113832.5557160527,-127219.23819483444,1986613.3175212182
2018-03-19,1532203.6846040525,1371773.9996390492,160429.68496500328,1532203.6846040525
2018-03-20,611706.8311022557,929478.6079954654,-317771.77689320967,611706.8311022557
2018-03-21,1716441.1889590062,1373439.428826049,343001.76013295725,1716441.1889590062
2018-03-22,2104892.6525851525,1726942.333632484,377950.31895266846,2104892.6525851525
2018-03-23,-478848.5866347514,73634.4117372781,-552482.9983720295,-478848.5866347514
2018-03-24,1792813.0067383088,345694.1998141557,1447118.8069241531,1792813.0067383088
2018-03-25,933391.0780223645,157175.48029729724,776215.5977250673,933391.0780223645
2018-03-26,-330175.2405737601,632045.2000649124,-962220.4406386726,-330175.2405737601
2018-03-27,-111653.01196276769,-108284.25405578315,-3368.757906984538,-111653.01196276769
2018-03-28,536023.9397383966,429786.21116910875,106237.7285692878,536023.9397383966
2018-03-29,411510.9825989045,779705.5649975687,-368194.5823986642,411510.9825989045
2018-03-30,979607.1297460832,-938116.8274599649,1917723.957206048,979607.1297460832
2018-03-31,-342139.61422526464,-200103.4342855066,-142036.17993975803,-342139.61422526464
2018-04-01,611706.3433984555,909296.4016641602,-297590.05826570466,611706.3433984555
2018-04-02,-552890.6655665599,-711608.511175923,158717.84560936317,-552890.6655665599
2018-04-03,2242619.496533755,1079445.251386419,1163174.2451473363,2242619.496533755
2018-04-04,2178564.365643386,-1110341.7608454674,3288906.1264888532,2178564.365643386
2018-04-05,-513124.88725101575,-582442.533083424,69317.64583240822,-513124.88725101575
2018-04-06,-1287935.2048844062,-653519.203181887,-634416.0017025191,-1287935.2048844062
2018-04-07,-1731892.0949979983,-330934.158314541,-1400957.9366834573,-1731892.0949979983
2018-04-08,2087840.4904826917,-1089788.4684926122,3177628.958975304,2087840.4904826917
2018-04-09,-294682.9654496871,-574957.2008224577,280274.2353727706,-294682.9654496871
2018-04-10,-1485564.729470607,-1312415.2850993723,-173149.44437123463,-1485564.729470607
2018-04-11,-1910957.3870712481,-551681.8298565913,-1359275.5572146568,-1910957.3870712481
2018-04-12,-892233.6504820548,-890628.8017185777,-1604.8487634770572,-892233.6504820548
2018-04-13,1313279.3300086297,617392.3536396325,695886.9763689972,1313279.3300086297
2018-04-14,-1621022.0594347678,-1307188.1177583244,-313833.94167644344,-1621022.0594347678
2018-04-15,1221529.4117265977,-490746.0892290459,1712275.5009556436,1221529.4117265977
2018-04-16,37430.261966113,-355484.9318241924,392915.1937903054,37430.261966113
2018-04-17,-1474144.875348445,-1734010.598561272,259865.723212827,-1474144.875348445
2018-04-18,-431245.91048681363,-242588.01692344248,-188657.89356337115,-431245.91048681363
2018-04-19,337954.9729536809,-1225277.2824811488,1563232.2554348297,337954.9729536809
2018-04-20,410936.5335274972,-1422630.2156807217,1833566.749208219,410936.5335274972
2018-04-21,-808783.875047084,-701010.5452524368,-107773.32979464717,-808783.875047084
2018-04-22,799671.5017346181,-568519.2942264884,1368190.7959611067,799671.5017346182
2018-04-23,-1316895.4168456756,-1449440.0949200243,132544.67807434872,-1316895.4168456756
2018-04-24,1683095.6194816865,643800.0171960127,1039295.6022856738,1683095.6194816865
2018-04-25,-1566607.094241973,-1637741.3181481212,71134.22390614823,-1566607.094241973
2018-04-26,-535498.8304203711,-401763.12584231794,-133735.7045780532,-535498.8304203711
2018-04-27,-1752944.0172637664,-1777027.0283807367,24083.01111697033,-1752944.0172637664
2018-04-28,-1082936.9424036704,-1456906.9362066984,373969.993803028,-1082936.9424036704
2018-04-29,1408341.482612256,-945209.701549666,2353551.184161922,1408341.482612256
2018-04-30,-1016161.2987176143,-1105705.3466453403,89544.04792772606,-1016161.2987176143
2018-05-01,-1461020.3139866553,-214217.09942457848,-1246803.2145620768,-1461020.3139866553
2018-05-02,1255794.4759038724,692578.2991140634,563216.176789809,1255794.4759038724
2018-05-03,-3596862.0928922854,-569937.9296565466,-3026924.163235739,-3596862.0928922854
2018-05-04,-1100464.2560714446,483168.5905084759,-1583632.8465799205,-1100464.2560714446
2018-05-05,-4479.102651473135,-709281.2316992134,704802.1290477403,-4479.102651473135
2018-05-06,53093.22333801165,-324991.2549134614,378084.47825147305,53093.22333801165
2018-05-07,241667.7150281705,-903388.6383524984,1145056.353380669,241667.7150281705
2018-05-08,452745.41062772647,39658.42140240967,413086.9892253168,452745.41062772647
2018-05-09,-1835515.4089802466,-494564.2190708071,-1340951.1899094395,-1835515.4089802466
2018-05-10,-1364784.8052076064,-985621.7968853563,-379163.0083222501,-1364784.8052076064
2018-05-11,-924660.7478796206,-360187.66962578427,-564473.0782538364,-924660.7478796206
2018-05-12,-582713.7632757388,-977065.6240098327,394351.86073409393,-582713.7632757388
2018-05-13,16239.119732979685,-956336.3301092843,972575.449842264,16239.119732979685
2018-05-14,1491142.8575226106,131760.36900295317,1359382.4885196574,1491142.8575226106
2018-05-15,-415039.63607704267,-108278.61673913896,-306761.0193379037,-415039.63607704267
2018-05-16,-759477.0231107436,-276478.10510371625,-482998.91800702736,-759477.0231107436
2018-05-17,-303387.3040651046,-588915.8050848097,285528.5010197051,-303387.3040651046
2018-05-18,-1067533.4135040008,-1153351.2232046872,85817.80970068648,-1067533.4135040008
2018-05-19,-2049447.5715531074,464309.96696962416,-2513757.5385227315,-2049447.5715531074
2018-05-20,-682765.4464644156,-160894.9563380517,-521870.49012636393,-682765.4464644156
2018-05-21,-383917.6666663848,-694526.5535994619,310608.8869330771,-383917.6666663848
2018-05-22,513566.3128846921,-784167.7983113993,1297734.1111960914,513566.3128846921
2018-05-23,-128371.04427396879,-157247.68482254446,28876.64054857567,-128371.04427396879
2018-05-24,-2988326.134603139,-1461927.722423181,-1526398.412179958,-2988326.134603139
2018-05-25,-651377.6717411242,-1237338.9296271652,585961.257886041,-651377.6717411242
2018-05-26,-3296315.4392091,-2055294.4448254555,-1241020.9943836443,-3296315.4392091
2018-05-27,-586655.6391621791,-593655.5552047342,6999.916042555124,-586655.6391621791
2018-05-28,524888.7029627599,128446.28659011424,396442.41637264565,524888.7029627599
2018-05-29,990735.6757146157,-1387736.1767896563,2378471.852504272,990735.6757146157
2018-05-30,2483246.2819327153,736701.7805309445,1746544.5014017709,2483246.2819327153
2018-05-31,-323191.1127630435,-807393.1739437925,484202.061180749,-323191.1127630435
2018-06-01,1036376.935426835,37874.12205938995,998502.813367445,1036376.935426835
2018-06-02,393594.73897064105,2704.28812392056,390890.4508467205,393594.73897064105
2018-06-03,-1454290.887222644,-1462788.0525868982,8497.165364254266,-1454290.887222644
2018-06-04,840018.852376584,-28951.543581161648,868970.3959577456,840018.852376584
2018-06-05,-588285.6984089576,-464881.06158833206,-123404.63682062551,-588285.6984089576
2018-06-06,834134.8911131658,-592282.4863538593,1426417.377467025,834134.8911131658
2018-06-07,-2342340.378702279,-1181038.456135109,-1161301.92256717,-2342340.378702279
2018-06-08,-938188.6696735583,-1531632.8822305053,593444.212556947,-938188.6696735583
2018-06-09,-1552357.6367741786,-750875.1644464582,-801482.4723277204,-1552357.6367741786
2018-06-10,-757188.9378272258,-1523126.4432068616,765937.5053796358,-757188.9378272258
2018-06-11,-666483.1332551204,-1136039.5906546265,469556.4573995061,-666483.1332551204
2018-06-12,-3040184.603672143,-1673873.6172095388,-1366310.9864626043,-3040184.603672143
2018-06-13,-2055680.5236786567,-539222.3644426614,-1516458.1592359953,-2055680.5236786567
2018-06-14,-2851589.504922267,-1233584.4966961294,-1618005.0082261376,-2851589.504922267
2018-06-15,-1900133.3800648414,-1905622.8720838875,5489.492019046098,-1900133.3800648414
2018-06-16,-2813351.6150373183,-2525120.932545826,-288230.6824914925,-2813351.6150373183
2018-06-17,-584514.9215217791,-1808155.9221057743,1223641.0005839951,-584514.9215217791
2018-06-18,-2090823.890364524,-1597334.576418385,-493489.31394613907,-2090823.890364524
2018-06-19,-2064259.9906867705,-1590899.6779288799,-473360.3127578907,-2064259.9906867705
2018-06-20,-1485464.2284086905,-2130235.974180743,644771.7457720526,-1485464.2284086905
2018-06-21,45633.40279412642,-554911.2053966969,600544.6081908233,45633.40279412642
2018-06-22,-1944211.7000998221,-1469478.3193994612,-474733.380700361,-1944211.7000998221
2018-06-23,-2498534.2075217925,-1717250.057973668,-781284.1495481245,-2498534.2075217925
2018-06-24,-74061.92252182588,4287.248338982463,-78349.17086080834,-74061.92252182588
2018-06-25,-2143148.432209011,-1542901.2407398075,-600247.1914692037,-2143148.432209011
2018-06-26,-1412020.9125218354,-736836.1622118205,-675184.7503100149,-1412020.9125218354
2018-06-27,-2682395.309522029,-1733221.5944053382,-949173.7151166908,-2682395.309522029
2018-06-28,-1068541.6847178899,-1383173.734319374,314632.0496014841,-1068541.6847178899
2018-06-29,127790.86252332106,-1051739.4810934216,1179530.3436167426,127790.86252332106
2018-06-30,-30591.13318383321,-186891.21553449705,156300.08235066384,-30591.13318383321
2018-07-01,1195540.2842116393,-281956.85265754163,1477497.136869181,1195540.2842116393
2018-07-02,443243.7805463113,-834232.5046900362,1277476.2852363475,443243.7805463113
2018-07-03,-1359767.370773431,-1187620.2637129873,-172147.1070604436,-1359767.370773431
2018-07-04,1038988.3120719232,276936.3132813126,762051.9987906106,1038988.3120719232
2018-07-05,-1032552.0378389321,-1034155.7809527367,1603.7431138046086,-1032552.0378389321
2018-07-06,944534.5923887528,593867.7357943207,350666.85659443215,944534.5923887528
2018-07-07,638897.2553509511,-1482797.1380217224,2121694.3933726735,638897.2553509511
2018-07-08,-439394.2713705264,-1495340.6071839184,1055946.335813392,-439394.2713705264
2018-07-09,324629.1143255271,-702446.3687442453,1027075.4830697724,324629.1143255271
2018-07-10,537535.1907686032,-964037.7803404778,1501572.971109081,537535.1907686032
2018-07-11,-1571216.4105478488,-1342083.3867867738,-229133.023761075,-1571216.4105478488
2018-07-12,-2436464.124573227,-905214.1672027558,-1531249.9573704712,-2436464.124573227
2018-07-13,-1262540.176370617,-1359377.3608170897,96837.18444647267,-1262540.176370617
2018-07-14,-2055931.1126111709,-1332683.34344244,-723247.7691687308,-2055931.1126111709
2018-07-15,470039.73862946406,-2924473.5632723644,3394513.3019018285,470039.73862946406
2018-07-16,-1860417.8380042277,-143910.97146634758,-1716506.8665378802,-1860417.8380042277
2018-07-17,-3013347.5637716018,-1158273.6254032515,-1855073.9383683503,-3013347.5637716018
2018-07-18,-2275602.9616461955,-1332025.9565448612,-943577.0051013343,-2275602.9616461955
2018-07-19,-3635170.1924465857,-2164280.8107617497,-1470889.381684836,-3635170.1924465857
2018-07-20,-2902726.1372634135,-810665.4111342579,-2092060.7261291556,-2902726.1372634135
2018-07-21,-3249195.570370551,-2050659.1718330495,-1198536.3985375017,-3249195.570370551
2018-07-22,-1089626.2042944394,261785.57621207647,-1351411.7805065159,-1089626.2042944394
2018-07-23,-1627513.0934551917,-542491.7358240932,-1085021.3576310985,-1627513.0934551917
2018-07-24,-2304849.82640576,1440820.5521266013,-3745670.3785323612,-2304849.82640576
2018-07-25,-1185891.8919589482,-271766.64367230725,-914125.248286641,-1185891.8919589482
2018-07-26,-3217345.9698294364,-802657.1352335941,-2414688.8345958423,-3217345.9698294364
2018-07-27,-1621995.8572409116,-1665697.5346579999,43701.6774170883,-1621995.8572409116
2018-07-28,-1687223.1081784926,607340.3151437026,-2294563.423322195,-1687223.1081784926
2018-07-29,-1373561.3054720126,-1527771.0252090958,154209.7197370832,-1373561.3054720126
2018-07-30,-802324.6902397834,-714064.526640567,-88260.16359921638,-802324.6902397834
2018-07-31,3302007.175879363,414863.930939734,2887143.244939629,3302007.175879363
2018-08-01,98858.60586202517,-559868.4906888008,658727.096550826,98858.60586202517
2018-08-02,1594776.0957683362,-1920494.923664853,3515271.019433189,1594776.0957683362
2018-08-03,874140.1985887326,419218.1560283024,454922.04256043024,874140.1985887326
2018-08-04,677115.3166426457,-447560.61765350215,1124675.934296148,677115.3166426457
2018-08-05,-2088978.691691991,-1553194.9595784289,-535783.7321135621,-2088978.691691991
2018-08-06,-1963760.917436,-1855787.351361379,-107973.56607462093,-1963760.917436
2018-08-07,109355.61151063815,-1203681.9960025242,1313037.6075131623,109355.61151063815
2018-08-08,-528453.7062140666,-1802708.552222535,1274254.8460084684,-528453.7062140666
2018-08-09,392974.0367225446,99191.34775651991,293782.68896602467,392974.0367225446
2018-08-10,1677423.7475208081,27943.754529976286,1649479.9929908318,1677423.7475208081
2018-08-11,-398730.0331946574,-258844.64537914097,-139885.38781551644,-398730.0331946574
2018-08-12,1409332.9403427877,-675601.952411697,2084934.8927544847,1409332.9403427877
2018-08-13,-953360.993064519,-1060060.8568188697,106699.86375435069,-953360.993064519
2018-08-14,-2422316.09126937,-757088.5789726228,-1665227.5122967474,-2422316.09126937
2018-08-15,1286778.1832457818,-761681.7835701257,2048459.9668159075,1286778.1832457818
2018-08-16,673246.5981799401,466763.8106891066,206482.78749083355,673246.5981799401
2018-08-17,206581.9923862256,-277365.0043712454,483946.996757471,206581.9923862256
2018-08-18,880188.461469058,640367.5845381208,239820.87693093717,880188.461469058
2018-08-19,348767.08506183233,-475762.21046485007,824529.2955266824,348767.08506183233
2018-08-20,1182431.5414990261,-424736.9091960639,1607168.45069509,1182431.5414990261
2018-08-21,730307.0845889763,223905.74526266195,506401.3393263144,730307.0845889763
2018-08-22,2740374.581448436,-455882.78231292963,3196257.3637613654,2740374.581448436
2018-08-23,1716636.8724788278,940607.9767712536,776028.8957075742,1716636.8724788278
2018-08-24,1617973.3219745234,-758695.5740092862,2376668.8959838096,1617973.3219745234
2018-08-25,-812866.2750278972,-390742.8252707273,-422123.44975716993,-812866.2750278972
2018-08-26,651123.9674420878,-918800.470366363,1569924.4378084508,651123.9674420878
2018-08-27,1611265.8946366739,-195287.0051016542,1806552.899738328,1611265.8946366739
2018-08-28,-833038.3897512835,-684949.4557420919,-148088.93400919158,-833038.3897512835
2018-08-29,-2477376.262773484,-738921.582220465,-1738454.680553019,-2477376.262773484
2018-08-30,-257122.4802214075,-14754.750241990201,-242367.7299794173,-257122.4802214075
2018-08-31,-104183.93391713127,-1410190.2637744397,1306006.3298573084,-104183.93391713127
2018-09-01,64164.888981524855,-956647.8422159404,1020812.7311974652,64164.888981524855
2018-09-02,894926.6550408811,-1001525.8158783764,1896452.4709192575,894926.6550408811
2018-09-03,878977.9168604519,432454.8058939064,446523.11096654553,878977.9168604519
2018-09-04,2369409.140949309,-248067.99638758786,2617477.1373368967,2369409.140949309
2018-09-05,-884691.5568369385,36057.16225205548,-920748.719088994,-884691.5568369385
2018-09-06,3851556.310974844,2081354.0604911,1770202.2504837438,3851556.310974844
2018-09-07,-263346.91005003266,382635.3612331301,-645982.2712831628,-263346.91005003266
2018-09-08,76809.58242943138,-684844.7979165614,761654.3803459927,76809.58242943138
2018-09-09,-22293.91024346277,-187684.12135078758,165390.2111073248,-22293.91024346277
2018-09-10,2441430.4895678163,1462415.3904548138,979015.0991130024,2441430.4895678163
2018-09-11,790137.3513335926,522051.67849460244,268085.6728389901,790137.3513335926
2018-09-12,3679543.2173874937,0.0,3679543.2173874937,3679543.2173874937
2018-09-13,-555111.3903459669,40099.77779622376,-595211.1681421907,-555111.3903459669
2018-09-14,-1477895.4096428342,-573200.3855346292,-904695.024108205,-1477895.4096428342
2018-09-15,940678.7418810278,555642.0531145334,385036.6887664944,940678.7418810278
2018-09-16,217272.64832576923,-146137.01169866603,363409.66002443526,217272.64832576923
2018-09-17,239309.64843634237,-706877.8189235926,946187.4673599349,239309.64843634237
2018-09-18,3069314.309051156,-15679.720089897513,3084994.0291410536,3069314.309051156
2018-09-19,-1560784.2748074941,-558950.9142168015,-1001833.3605906926,-1560784.2748074941
2018-09-20,2446795.102953464,317483.03226585686,2129312.070687607,2446795.102953464
2018-09-21,-499236.0544933304,269237.9173743874,-768473.9718677178,-499236.0544933304
2018-09-22,-98930.36917044106,-663703.4155588684,564773.0463884274,-98930.36917044106
2018-09-23,80307.77527760714,-583022.2936289031,663330.0689065102,80307.77527760714
2018-09-24,-751588.0699669924,-190735.7808277877,-560852.2891392047,-751588.0699669924
2018-09-25,-463492.0380365066,-653488.2363774553,189996.19834094867,-463492.0380365066
2018-09-26,-1578102.9032170167,-181077.83444657922,-1397025.0687704375,-1578102.9032170167
2018-09-27,-2114593.258549803,-1649562.6233706758,-465030.6351791271,-2114593.258549803
2018-09-28,-1565643.2508287095,-521091.756556157,-1044551.4942725524,-1565643.2508287095
2018-09-29,315578.0567714758,-673189.448774226,988767.5055457018,315578.0567714758
2018-09-30,-561320.6403465606,53297.775407675654,-614618.4157542363,-561320.6403465606
2018-10-01,1760997.5226073954,1596601.3399814246,164396.1826259708,1760997.5226073954
2018-10-02,-338948.0403721202,-225446.69309758116,-113501.34727453906,-338948.0403721202
2018-10-03,56551.931159530766,285530.67202255176,-228978.740863021,56551.931159530766
2018-10-04,328147.4661899642,80140.66668137,248006.7995085942,328147.4661899642
2018-10-05,1526726.8181878473,1087363.9295578748,439362.88862997247,1526726.8181878473
2018-10-06,332755.120692078,-17636.505167618394,350391.6258596964,332755.120692078
2018-10-07,2369275.9745126776,-1204003.0356734395,3573279.010186117,2369275.9745126776
2018-10-08,137059.54677044228,680470.2825101167,-543410.7357396744,137059.54677044228
2018-10-09,-1099788.8558742553,-255013.10189833678,-844775.7539759185,-1099788.8558742553
2018-10-10,-291526.6543407347,-710375.4892522795,418848.8349115448,-291526.6543407347
2018-10-11,1502757.0905130766,48050.409563560504,1454706.6809495161,1502757.0905130766
2018-10-12,-688237.3732894547,652687.2362775952,-1340924.60956705,-688237.3732894547
2018-10-13,1506119.412363513,-111325.32147921622,1617444.7338427291,1506119.412363513
2018-10-14,-29693.163598510437,-534313.5778846778,504620.41428616736,-29693.163598510437
2018-10-15,616201.2703533322,534440.0710363593,81761.19931697287,616201.2703533322
2018-10-16,675098.1536384523,-404737.3643877879,1079835.5180262402,675098.1536384523
2018-10-17,-249838.65984513238,580352.8199222386,-830191.479767371,-249838.65984513238
2018-10-18,-27920.162561522797,94407.29939255305,-122327.46195407584,-27920.162561522797
2018-10-19,845344.5435397048,372954.6322215041,472389.91131820064,845344.5435397048
2018-10-20,1372328.1531529399,1350175.5136403372,22152.639512602706,1372328.1531529399
2018-10-21,944414.8315881765,619396.6132896214,325018.2182985551,944414.8315881765
2018-10-22,904146.2916697487,575392.0971416344,328754.1945281143,904146.2916697487
2018-10-23,852295.5451353658,1839968.2172672707,-987672.6721319049,852295.5451353658
2018-10-24,1209106.332462944,662967.2817719299,546139.0506910142,1209106.332462944
2018-10-25,778505.1078549027,513320.2566579585,265184.85119694425,778505.1078549027
2018-10-26,208952.89639675803,381655.22777666803,-172702.33137991,208952.89639675803
2018-10-27,1912574.670970915,-217836.7177585438,2130411.3887294587,1912574.670970915
2018-10-28,2069550.5829602503,243671.86668621376,1825878.7162740366,2069550.5829602503
2018-10-29,1790718.339695436,-28732.589742381126,1819450.929437817,1790718.339695436
2018-10-30,1515125.5895985588,103891.26390454173,1411234.325694017,1515125.5895985588
2018-10-31,5704409.087860838,-24376.374271977693,5728785.462132815,153249.5662594065
2018-11-01,1643801.4826170336,1082642.013234754,561159.4693822796,1643801.4826170336
2018-11-02,-3572132.2622918542,-367044.9931771755,-3205087.2691146787,-3572132.2622918542
2018-11-03,412041.6252805758,505684.5015317714,-93642.87625119556,412041.6252805758
2018-11-04,1563072.417690176,159189.7268988043,1403882.6907913717,1563072.417690176
2018-11-05,782827.7827305067,753393.3347272491,29434.448003257625,782827.7827305067
2018-11-06,1067836.0820178874,100948.56820271909,966887.5138151683,1067836.0820178874
2018-11-07,752732.2117284238,1056754.425601421,-304022.2138729971,752732.2117284238
2018-11-08,-80571.17877027951,-142282.29202166665,61711.11325138714,-80571.17877027951
2018-11-09,560101.9701817259,1129661.4577533156,-569559.4875715896,560101.9701817259
2018-11-10,114420.09697285853,30086.058467046358,84334.03850581218,114420.09697285853
2018-11-11,1773390.6023881715,-606793.7641393691,2380184.3665275406,1773390.6023881715
2018-11-12,-212244.28162534535,355853.9166109413,-568098.1982362866,-212244.28162534535
2018-11-13,-2219468.3381093945,634491.6890683323,-2853960.027177727,-2219468.3381093945
2018-11-14,1738193.4421178885,1349279.534072563,388913.9080453254,1738193.4421178885
2018-11-15,-2971338.9216512004,455052.5569771677,-3426391.478628368,-2971338.9216512004
2018-11-16,1790097.5450012083,801676.1797975451,988421.3652036632,1790097.5450012083
2018-11-17,-2252361.657167226,652480.7825627476,-2904842.4397299737,-2252361.657167226
2018-11-18,-486902.8006391153,90311.51025877893,-577214.3108978942,-486902.8006391153
2018-11-19,-1420900.729181189,1103831.1061069518,-2524731.835288141,-1420900.729181189
2018-11-20,405232.8997014789,-274176.38153479993,679409.2812362788,405232.8997014789
2018-11-21,388096.63778779283,1869616.3353065401,-1481519.6975187473,388096.63778779283
2018-11-22,-1737052.4361329265,-798920.6455070227,-938131.7906259038,-1737052.4361329265
2018-11-23,-3982939.2994054873,1398549.8422031552,-5381489.141608642,1576175.7827345394
2018-11-24,2149832.175662387,-531543.6689271778,2681375.844589565,2149832.175662387
2018-11-25,-2160165.8200100064,-1074800.6866354495,-1085365.133374557,-2160165.8200100064
2018-11-26,1048309.5763698108,1087890.2752755955,-39580.69890578464,1048309.5763698108
2018-11-27,3624933.1925120167,1208350.36646159,2416582.826050427,3624933.1925120167
2018-11-28,2178221.37186056,127003.95374722779,2051217.4181133322,2178221.37186056
2018-11-29,1420920.7352193072,1472495.7128642667,-51574.977644959465,1420920.7352193072
2018-11-30,545337.230830295,-535635.9153234018,1080973.1461536968,545337.230830295
2018-12-01,428091.90142125357,3839.3706995700486,424252.5307216835,428091.90142125357
2018-12-02,1192392.9886746854,969197.9888279587,223194.99984672666,1192392.9886746854
2018-12-03,-246429.11438940093,-239767.31760863215,-6661.796780768782,-246429.11438940093
2018-12-04,-1221655.312591426,-64168.51142050326,-1157486.8011709228,-1221655.312591426
2018-12-05,2205248.637603689,179077.2949617058,2026171.3426419832,2205248.637603689
2018-12-06,1415270.4352087565,1539489.740495734,-124219.30528697744,1415270.4352087565
2018-12-07,879872.5168774389,814263.354525473,65609.1623519659,879872.5168774389
2018-12-08,-368357.82972805575,364386.95054487884,-732744.7802729346,-368357.82972805575
2018-12-09,1586124.377700518,1539378.3039701465,46746.07373037143,1586124.377700518
2018-12-10,-136378.46330297925,426940.006008246,-563318.4693112252,-136378.46330297925
2018-12-11,1382507.131142784,1251261.0408666506,131246.09027613327,1382507.131142784
2018-12-12,336996.58270074613,1238554.0160292536,-901557.4333285075,336996.58270074613
2018-12-13,982625.3802032154,679843.7647288116,302781.61547440384,982625.3802032154
2018-12-14,-181498.96267331764,300258.0264787227,-481756.98915204033,-181498.96267331764
2018-12-15,-1454715.2632811852,679590.8958560377,-2134306.159137223,-1454715.2632811852
2018-12-16,588421.5455918461,-122701.6015279442,711123.1471197903,588421.5455918461
2018-12-17,2589045.4949694127,1064229.1535457522,1524816.3414236605,2589045.4949694127
2018-12-18,500362.85088378564,739103.3085484952,-238740.45766470954,500362.85088378564
2018-12-19,3085564.229834955,701817.897509262,2383746.332325693,3085564.229834955
2018-12-20,551873.3731721714,757414.8257214893,-205541.45254931785,551873.3731721714
2018-12-21,1705711.8207102958,1326930.7695675893,378781.05114270654,1705711.8207102958
2018-12-22,456776.3002681099,-16550.353295523673,473326.65356363356,456776.3002681099
2018-12-23,296728.07006566226,495642.238952687,-198914.16888702475,296728.07006566226
2018-12-24,668108.8732717116,335203.2118461898,332905.66142552183,668108.8732717116
2018-12-25,1331075.984214657,850504.024474869,480571.95973978797,1331075.984214657
